review_id,product_id,user_id,rating,review_text,review_date
R00287,SP001,U000073,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2025-01-12
R00083,SP001,U000068,4,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-04-20
R00992,SP001,U000201,2,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-10-15
R00790,SP001,U000171,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-06-29
R00895,SP001,U000042,2,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-08-24
R00399,SP001,U000237,5,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-04-03
R00324,SP001,U000406,4,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2024-10-28
R00520,SP001,U000497,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-04-14
R00917,SP001,U000449,2,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-10-28
R00923,SP001,U000413,1,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-03-12
R00006,SP001,U000442,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2024-11-13
R00732,SP001,U000272,2,지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2025-03-27
R00466,SP001,U000367,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-01-29
R00098,SP001,U000268,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-07-20
R00267,SP001,U000473,4,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-05-21
R00358,SP001,U000254,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-11-16
R00869,SP001,U000288,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-08-30
R00799,SP001,U000083,1,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-01-25
R00381,SP001,U000303,5,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-05-27
R00632,SP001,U000183,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2024-06-19
R00382,SP001,U000318,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-10-09
R00491,SP001,U000383,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-05-04
R00119,SP001,U000262,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-12-08
R00901,SP001,U000408,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-06-10
R00251,SP001,U000343,5,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-11-18
R00524,SP001,U000203,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2024-09-25
R00010,SP001,U000292,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-03-05
R00197,SP001,U000241,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-10-07
R00604,SP001,U000095,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-05-23
R00082,SP001,U000190,5,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2024-12-28
R00784,SP001,U000369,2,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-11-19
R00588,SP001,U000234,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-11-20
R00798,SP001,U000045,1,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-09-02
R00240,SP001,U000242,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2025-01-12
R00291,SP001,U000397,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2024-11-14
R00212,SP001,U000208,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-03-11
R00718,SP001,U000412,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2024-08-12
R00360,SP001,U000073,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-04-04
R00450,SP001,U000012,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-10-31
R00228,SP001,U000210,5,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-10-02
R00951,SP001,U000066,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2024-08-14
R00947,SP001,U000145,2,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-08-12
R00797,SP001,U000389,1,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-06-08
R00502,SP001,U000204,1,지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-08-03
R00465,SP001,U000398,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2025-05-10
R00363,SP001,U000459,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2024-11-12
R00469,SP001,U000474,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-12-04
R00936,SP001,U000064,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-10-05
R00429,SP001,U000116,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2024-11-19
R00008,SP001,U000094,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-11-10
R00156,SP001,U000475,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-07-20
R00542,SP001,U000320,2,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2024-10-14
R00441,SP001,U000412,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2024-08-05
R00483,SP001,U000496,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-11-24
R00423,SP001,U000345,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-11-23
R00779,SP001,U000280,2,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다.,2024-12-15
R00950,SP001,U000202,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-06-14
R00335,SP001,U000431,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-09-25
R00577,SP001,U000482,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-07-07
R00935,SP001,U000045,1,지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2025-05-12
R00568,SP001,U000117,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-04-13
R00595,SP001,U000088,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2024-06-16
R00531,SP001,U000251,1,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2024-09-15
R00582,SP001,U000457,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-10-20
R00708,SP001,U000340,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-10-20
R00449,SP001,U000108,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-10-03
R00454,SP001,U000233,5,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2025-01-18
R00229,SP001,U000472,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-12-11
R00353,SP001,U000421,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-05-13
R00729,SP001,U000247,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2025-01-22
R00213,SP001,U000382,5,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-05-10
R00080,SP001,U000225,4,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-06-14
R00149,SP001,U000081,4,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-09-07
R00303,SP001,U000287,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-06-25
R00629,SP001,U000427,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-05-11
R00778,SP001,U000063,2,지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2025-03-28
R00507,SP001,U000145,2,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다.,2024-12-21
R00343,SP001,U000164,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-10-07
R00486,SP001,U000348,5,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2025-05-16
R00712,SP001,U000191,1,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-07-24
R00134,SP001,U000403,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-06-23
R00704,SP001,U000316,2,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-06-29
R00312,SP001,U000464,5,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-11-12
R00723,SP001,U000381,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-05-29
R00630,SP001,U000257,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-03-30
R00001,SP001,U000068,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-03-20
R00317,SP001,U000192,5,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2024-08-16
R00707,SP001,U000304,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2025-03-04
R00548,SP001,U000122,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-09-15
R00873,SP001,U000462,1,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-04-04
R00533,SP001,U000069,1,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-10-10
R00478,SP001,U000067,4,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2024-10-30
R00405,SP001,U000064,5,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-04-07
R00173,SP001,U000278,5,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-04-04
R00126,SP001,U000177,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-04-24
R00395,SP001,U000295,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2025-03-10
R00421,SP001,U000271,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-08-03
R00553,SP001,U000012,1,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2025-01-03
R00904,SP001,U000478,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-10-31
R00091,SP001,U000016,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-08-16
R00940,SP001,U000279,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-06-20
R00182,SP001,U000382,4,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-04-17
R00275,SP001,U000257,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-03-22
